OBJECTID,FieldNotes,DryFround,LeavesOnTrees,Muddy,RainingSnowing,SnowIce,StandingWater
710,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
711,(none),FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
712,(none),TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
713,(none),FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
714,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
715,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
716,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
717,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
718,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
719,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
720,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
721,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
722,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
723,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
724,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
725,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
726,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
727,No mosquito habitat,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
728,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
729,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
730,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
731,(none),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
732,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
733,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
734,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
735,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
736,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
737,(none),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
738,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
739,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
740,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
741,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
742,"This area definitely has some potential mosquito breeding habitats. There are two houses and some apartments, so there are some flower pots outside. One house (although you cannot tell in the picture) has a large, deep flower bed on the side of it. There are bushes in it, and it is deep enough that water can collect below them. There is also a ditch running along the south side, which fills with water whenever it rains. I saw a coffee cup lid on the ground that had filled with water, there was a broken pipe that could fill with water, there was an old grill as well as a dumpster that could fill with water, and a path made of cinderblocks that can collect water.",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
743,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
744,"There are many potential mosquito breeding habitats here, including: Trash and recycling bins, a creek to the west, water fountains, an open restroom building, a playground, and grilling pits. This area does have a lot of mosquitoes. There is some bamboo growing here, which I classified as ""medium grass,"" because bamboo is a grass.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
745,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
746,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
747,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
748,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
749,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
750,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
751,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
752,(none),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
753,(none),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
754,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
755,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
756,"This area may have some mosquito breeding habitats since it is a residential area. There may be flower pots with trays underneath, buckets and trays, trash cans left without lids, open grills, and boxes and bins left outside. All of these items can collect water when it rains and provide the standing water necessary for mosquitoes to breed.",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
757,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
758,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
759,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
760,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
761,(none),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
762,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
763,(none),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
764,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
765,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
766,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
767,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
768,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
769,(none),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
770,Weather is dry and hot,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
771,(none),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
772,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
773,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
774,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
775,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
776,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
777,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
778,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
779,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
780,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
781,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
782,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
783,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
784,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
785,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
786,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
787,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
788,No mosquito habitats,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
789,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
790,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
791,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
792,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
793,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
794,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
795,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
796,Lawns may contain standing water,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
797,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
798,Lawns may contain mosquitoes.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
799,Mosquito habitats present.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
800,"There are many potential mosquito breeding habitats here since it is a residential area. There are flower pots with trays underneath, buckets, grills, toys, and other common backyard items that can potentially collect standing water when it rains. There is also a house under construction here. The dumpsters, holes in the ground, tools and equipment, building materials left outside, etc. can potentially collect standing water when it rains. This area does have a lot of mosquitoes.",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
801,"There are many potential mosquito breeding habitats here since it is a residential area. There are grills, flower pots with trays underneath, buckets, and other common backyard objects that can potentially collect standing water when it rains. The water collects into puddles on the road when it rains. There are many small birds here too.",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
802,"This is the beginning of a public nature trail. There is a creek to the south that allows mosquitoes to breed. This area is constantly wet- moss all over the rocks, ground, and trees is evidence of that. Even the more open, well-lit area outside of the trail has moss growing on its rocks and trees, and even some fungi and mushrooms. Fungi, moss, & lichens bloom on the trees. There are a lot of logs and dead trees that water can collect in. It's so dark that grass doesn't really grow- it's just mud and dead leaves. I placed some mosquito traps here and will be checking them next week. This area has A LOT of mosquitoes, and many other insects and birds as well.",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
803,"There are many potential mosquito breeding habitats here since it is a residential area. There are flower pots with trays underneath, buckets, grills, toys, and other common backyard items that can potentially collect standing water when it rains. Some houses also have pools. There is a house being built here, and the dumpsters, tools & equipment, and building materials left outside can potentially collect standing water when it rains. The ""tall grass"" I refer to is bamboo.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
804,"There are many potential mosquito breeding habitats here since it is a residential area. There are flower pots with trays underneath, buckets, grills, pots, pools, and other common backyard items that can collect standing water when it rains and allow mosquitoes to breed.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
805,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
806,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
807,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
808,"There are many potential mosquito breeding habitats here since it is a residential area. There are flower pots with trays underneath, buckets, grills, toys, and other common backyard items that can potentially collect standing water when it rains. Some houses also have pools, and not everyone puts down the lids on their trash/recycling bins.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
809,"I am standing on a path in the Judson Nature Trails. The protected trails run through a beautiful forest filled with diverse plant life; open to the public but tucked away from the rest of the city. A Boy Scout Eagle Project has been maintaing the land, creating benches, and identifying some of the plant life. The trees here are remarkably tall; many of them are over 150 to 200 years old. The deciduous Cedar Elm trees here gave this area its name: Olmos Park. Elms are called ""Olmos"" in Spanish. Other plant life here includes: semi-evergreen Plateau Live Oak/Live Oak trees, evergreen Guayacan shrubs, evergreen Texas Mountain Laurels, deciduous Lotebush shrubs, deciduous Texas Redbud trees, semi-evergreen Texas Persimmon trees/shrubs, evergreen Texas Palm/Texas Palmetto trees, deciduous American Elm trees, deciduous wild Mustang Grapes, and various vine species. The creek running through here is constantly flooding during heavy rains, making some areas of the forest extremely difficult to maintain. The creek can be seen in the East & South photos, but it is all dried up.",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
810,"I am standing on a path in the Judson Nature Trails. The protected trails run through a beautiful forest filled with diverse plant life; open to the public but tucked away from the rest of the city. A Boy Scout Eagle Project has been maintaing the land, creating benches, and identifying some of the plant life. The trees here are remarkably tall; many of them are over 150 to 200 years old. The deciduous Cedar Elm trees here gave this area its name: Olmos Park. Elms are called ""Olmos"" in Spanish. Other plant life here includes: semi-evergreen Plateau Live Oak/Live Oak trees, evergreen Guayacan shrubs, evergreen Texas Mountain Laurels, deciduous Lotebush shrubs, deciduous Texas Redbud trees, semi-evergreen Texas Persimmon trees/shrubs, evergreen Texas Palm/Texas Palmetto trees, deciduous American Elm trees, deciduous wild Mustang Grapes, and various vine species. The creek running through here is constantly flooding during heavy rains, making some areas of the forest extremely difficult to maintain. The creek can be seen in the East & South photos, but it is all dried up.",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
811,There is a small man made lake in the east side. There may be muddy ground over there but I was unsure.,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
812,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
813,It’s a bird sanctuary and a great place for mosquitoes to breed,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
814,(none),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
815,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
816,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
817,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
818,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
819,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
820,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
821,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
822,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
823,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
824,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
825,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
826,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
827,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
828,(none),FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
829,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
830,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
831,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
832,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
833,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
834,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
835,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
836,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
837,(none),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
838,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
839,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
840,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
841,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
842,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
843,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
844,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
845,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
846,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
847,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
848,"High temperatures, humid weather and there are mosquito habitats in this area.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
849,"High temperatures, humid weather, mosquitoes  present in the area.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
850,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
851,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
852,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
853,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
854,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
855,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
856,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
857,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
858,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
859,(none),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
860,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
861,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
862,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
863,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
864,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
865,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
866,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
867,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
868,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
869,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
870,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
871,"Watered grass may contain sequestered water and therefore, a mosquito habitat",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
872,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
873,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
874,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
875,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
876,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
877,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
878,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
879,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
880,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
881,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
882,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
883,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
884,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
885,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
886,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
887,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
888,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
889,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
890,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
891,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
892,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
893,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
894,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
895,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
896,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
897,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
898,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
899,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
900,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
901,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
902,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
903,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
904,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
905,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
906,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
907,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
908,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
909,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
910,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
911,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
912,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
913,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
914,(none),FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
915,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
916,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
917,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
918,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
919,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
920,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
921,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
922,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
923,(none),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
924,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
925,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
926,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
927,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
928,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
929,(none),TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
930,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
931,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
932,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
933,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
934,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
935,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
936,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
937,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
938,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
939,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
940,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
941,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
942,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
943,(none),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
944,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
945,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
946,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
947,(none),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
948,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
949,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
950,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
951,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
952,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
953,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
954,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
955,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
956,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
957,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
958,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
959,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
960,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
961,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
962,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
963,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
964,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
965,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
966,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
967,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
968,(none),FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
969,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
970,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
971,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
972,(none),TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
973,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
974,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
975,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
976,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
977,"This area floods whenever there are heavy rains. The ground is covered in decaying plants, fallen trees, and trash. The ground is very uneven with some holes here and there, and that along with the many logs can collect standing water, allowing mosquitoes to breed.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
978,"This is an area of grass in-between the road and the Olmos Dam. I am actually standing near a drainage canal running through the middle of the grass. The water collecting here is practically still, an ideal place for mosquitoes to breed. By ""Urban Other,"" I am referring to the dam.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
979,"I am standing on a grassy highway median with some trees. There is a highway drainage intake here, but there does not appear to be any mosquito breeding habitats.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
980,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
981,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
982,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
983,"This is a forested area in a neighborhood with a trail running through it. When it rains, standing water can collect in the many tree hollows, as well as logs on the ground.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
984,"This is a forested area in a neighborhood. When it rains, standing water can collect in the many tree hollows, as well as logs on the ground.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
985,(none),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
986,(none),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
987,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
988,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
989,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
990,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
991,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
992,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
993,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
994,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
995,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
996,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
997,"This is an area located under a highway overpass. There's a parking lot to the south, then a road to the north & east, followed by private parking for San Antonio Zoo employees (behind the green fence). Mosquito breeding habitats are definitely possible here. There are a lot of dips in the uneven ground where I'm standing, as well as some holes that could easily collect standing water from runoff when it rains. The satellite images for this area need to be updated. On the far left side of the north picture is a parking garage that was recently built, but it still shows up as a big dirt patch on satellite maps.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
998,"This is the entrance to a soccer field next to a baseball field. There do not appear to be any mosquito breeding habitats, but there may be areas where puddles can form when it rains.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
999,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000,"This is the entrance to a gated school. Next to the gate is a ditch, where standing water may collect when it rains. The school has a playground, which along with any toys left outside may collect standing water when it rains. There is also a dumpster in the parking lot, which may be able to collect standing water when it rains if the lid is not closed.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1001,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flowers pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). At least one of these houses has a pool.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1002,"This is the entrance to the UIW campus. Other than a fountain to the west (not visible in photo), there do not appear to be any mosquito breeding habitats here, unless there are areas where puddles can form when it rains.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1003,Potential mosquito habitats along wet grass and porta potties,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1004,Mosquito habitats near stream runoff,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
1005,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flower pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). Trash bins without lids can also collect standing water. A house around the corner has a small pool.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1006,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flower pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). Trash bins without lids can also collect standing water. Some houses on a nearby block have pools.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1007,"This is one part of the parking lot for the Alamo Stadium. The west photo shows one of the entrances to Trinity University. There does not appear to be any mosquito breeding habitats here, unless certain areas form puddles when it rains.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1008,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flower pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). Trash bins without lids can also collect standing water. A couple of the houses around here have pools.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
